,census_tract,population,female_population,median_household_income,0_to_9_years_old,10_to_19_years_old,20_to_29_years_old,30_to_39_years_old,40_to_49_years_old,50_to_59_years_old,60_to_69_years_old,70_to_79_years_old,80_years_old_and_older,total_households,households_whose_annual_income_less_than_10000_dollars,households_whose_annual_income_between_10000_and_50000_dollars,households_whose_annual_income_between_50000_and_200000_dollars,households_whose_annual_income_greater_than_200000_dollars,total_workforce,workforce_in_labor,healthcare_worker,commuting_by_car_or_truck_or_van,commuting_by_public_transportation_except_taxicabs,commuting_by_walk,commuting_by_taxicab_or_motorcycle_or_bicycle_or_other_means,commuting_time_less_than_20_minutes,commuting_time_between_20_and_60_minutes,commuting_time_over_60_minutes,white,black_or_african_american,american_indian_and_alaska_native,asian,non_hispanic_white,hispanic_or_latino,no_schooling_completed,high_schooling_graduate,bachelor's_degree,occupied_housing_units,owner_occupied_housing_units,no_health_insurance_covered
401,48121021614,3998,1969,,542.0,457.0,638.0,662.0,648.0,401.0,394.0,179.0,77.0,1315.0,8.0,516.0,740.0,51.0,3205.0,2185.0,217.0,1883.0,46.0,25.0,0.0,712.0,1155.0,87.0,3111.0,175.0,57.0,279.0,1607.0,1882.0,55.0,742.0,505.0,5935.0,3957.0,961.0
402,48085030302,3037,1539,,512.0,647.0,97.0,371.0,649.0,425.0,233.0,91.0,12.0,885.0,13.0,60.0,472.0,340.0,2077.0,1392.0,118.0,1074.0,24.0,5.0,35.0,123.0,859.0,156.0,2725.0,136.0,10.0,121.0,2573.0,162.0,6.0,243.0,698.0,4014.0,4015.0,51.0
403,48439113520,4646,2254,,341.0,563.0,737.0,726.0,1054.0,688.0,294.0,218.0,25.0,2244.0,94.0,579.0,1390.0,181.0,3870.0,3208.0,306.0,2912.0,16.0,0.0,27.0,1472.0,1428.0,55.0,3235.0,352.0,0.0,671.0,2908.0,637.0,22.0,456.0,1196.0,3984.0,1987.0,500.0
404,48113007823,1519,848,,244.0,185.0,204.0,161.0,149.0,139.0,124.0,110.0,203.0,377.0,9.0,264.0,104.0,0.0,1182.0,629.0,48.0,489.0,70.0,25.0,0.0,161.0,379.0,44.0,988.0,247.0,0.0,0.0,350.0,918.0,19.0,327.0,104.0,3956.0,0.0,490.0
405,48113013010,5087,2471,,1161.0,416.0,1377.0,766.0,672.0,360.0,222.0,74.0,39.0,2017.0,238.0,1348.0,378.0,53.0,3616.0,2870.0,206.0,2393.0,76.0,40.0,0.0,831.0,1524.0,154.0,2976.0,1557.0,9.0,60.0,773.0,2613.0,111.0,819.0,309.0,5934.0,1967.0,1895.0
406,48113013624,3955,2194,,742.0,109.0,1050.0,1067.0,416.0,164.0,295.0,83.0,29.0,2143.0,85.0,854.0,1120.0,84.0,3152.0,2616.0,384.0,2159.0,160.0,0.0,7.0,762.0,1503.0,61.0,1545.0,1064.0,16.0,606.0,1323.0,843.0,0.0,371.0,1010.0,5962.0,0.0,936.0
407,48121021745,5552,2793,,948.0,863.0,754.0,805.0,1080.0,488.0,387.0,145.0,82.0,1626.0,108.0,542.0,976.0,0.0,4111.0,3217.0,192.0,2861.0,35.0,14.0,0.0,1379.0,1398.0,133.0,3695.0,353.0,0.0,656.0,1756.0,2674.0,98.0,745.0,482.0,7907.0,5926.0,1176.0
408,48113009701,5302,2493,,741.0,733.0,967.0,920.0,672.0,670.0,304.0,170.0,125.0,1516.0,76.0,540.0,853.0,47.0,4146.0,2995.0,108.0,2661.0,77.0,0.0,9.0,1122.0,1474.0,151.0,4480.0,192.0,12.0,88.0,2015.0,2837.0,237.0,640.0,522.0,5890.0,5882.0,1999.0
409,48439106518,4965,2552,,678.0,219.0,1405.0,1324.0,555.0,585.0,115.0,72.0,12.0,2573.0,168.0,1129.0,1230.0,46.0,4179.0,3540.0,181.0,2971.0,195.0,139.0,63.0,1624.0,1617.0,127.0,1819.0,1783.0,39.0,947.0,1284.0,827.0,39.0,761.0,1087.0,3987.0,0.0,534.0
410,48113013105,6835,3453,,840.0,292.0,2048.0,1525.0,536.0,814.0,454.0,235.0,91.0,3675.0,364.0,2008.0,1250.0,53.0,5730.0,4593.0,538.0,3744.0,305.0,57.0,68.0,1705.0,2212.0,257.0,4240.0,1789.0,15.0,271.0,3077.0,1525.0,57.0,790.0,1556.0,7902.0,5915.0,1534.0
411,48439104702,3141,1428,,601.0,467.0,473.0,371.0,350.0,421.0,292.0,130.0,36.0,971.0,137.0,628.0,206.0,0.0,2239.0,1237.0,72.0,1083.0,13.0,0.0,15.0,479.0,589.0,43.0,1795.0,153.0,17.0,12.0,320.0,2594.0,175.0,385.0,71.0,5897.0,5874.0,1334.0
412,48113020400,6565,3039,,186.0,98.0,1589.0,1452.0,1065.0,1591.0,555.0,29.0,0.0,2714.0,30.0,789.0,1823.0,72.0,6303.0,4489.0,583.0,3135.0,339.0,271.0,73.0,1662.0,1883.0,273.0,3825.0,2098.0,16.0,224.0,2910.0,1153.0,30.0,858.0,1632.0,5886.0,5977.0,1519.0
413,48113002500,5202,2602,,1123.0,580.0,763.0,598.0,591.0,594.0,517.0,250.0,186.0,1777.0,341.0,1035.0,393.0,8.0,3670.0,2076.0,188.0,1584.0,22.0,47.0,71.0,454.0,1068.0,202.0,3371.0,1320.0,20.0,65.0,300.0,3507.0,208.0,612.0,101.0,7812.0,7850.0,1664.0
414,48439111522,8289,4275,,1530.0,1432.0,1269.0,808.0,1060.0,970.0,887.0,254.0,79.0,2299.0,79.0,1041.0,1179.0,0.0,5755.0,3545.0,378.0,2983.0,7.0,49.0,34.0,1077.0,1384.0,612.0,6037.0,737.0,11.0,651.0,2411.0,4539.0,54.0,1616.0,442.0,9865.0,9866.0,2244.0
415,48085031654,4044,1940,,412.0,717.0,269.0,340.0,748.0,861.0,429.0,144.0,124.0,1321.0,15.0,106.0,833.0,367.0,3138.0,2074.0,191.0,1780.0,4.0,12.0,0.0,526.0,1204.0,66.0,2826.0,69.0,55.0,961.0,2624.0,268.0,22.0,198.0,1140.0,6000.0,6001.0,247.0
416,48439113610,11989,6014,,1402.0,2211.0,710.0,1024.0,1834.0,2623.0,1300.0,685.0,200.0,4125.0,52.0,469.0,2037.0,1567.0,9111.0,6073.0,887.0,5058.0,65.0,28.0,86.0,1614.0,3318.0,305.0,10233.0,355.0,0.0,663.0,9765.0,898.0,0.0,787.0,2908.0,7982.0,7981.0,548.0
417,48439102202,2857,1621,,233.0,227.0,483.0,350.0,305.0,431.0,480.0,266.0,82.0,1511.0,67.0,411.0,703.0,330.0,2466.0,1759.0,215.0,1465.0,38.0,35.0,30.0,843.0,652.0,73.0,2642.0,26.0,0.0,0.0,2432.0,251.0,0.0,240.0,951.0,5876.0,5892.0,206.0
418,48439111543,6559,3730,,1107.0,1381.0,1173.0,877.0,939.0,625.0,338.0,61.0,58.0,2217.0,122.0,1285.0,783.0,27.0,4615.0,2873.0,490.0,2522.0,0.0,93.0,70.0,618.0,1855.0,212.0,3141.0,2609.0,0.0,240.0,2170.0,1470.0,21.0,911.0,420.0,3988.0,3989.0,1121.0
419,48113016522,3350,1812,,366.0,522.0,517.0,318.0,353.0,436.0,437.0,283.0,118.0,1106.0,49.0,387.0,566.0,104.0,2734.0,1790.0,238.0,1490.0,0.0,67.0,58.0,541.0,976.0,98.0,2188.0,879.0,0.0,116.0,1381.0,1016.0,16.0,663.0,415.0,3971.0,3973.0,516.0
420,48439106516,4919,2526,,879.0,423.0,1366.0,984.0,552.0,578.0,101.0,36.0,0.0,2223.0,236.0,1553.0,418.0,16.0,3747.0,2607.0,276.0,2012.0,174.0,64.0,84.0,1000.0,1168.0,166.0,1261.0,2601.0,0.0,67.0,474.0,1722.0,29.0,960.0,133.0,5955.0,1980.0,1934.0
421,48121021624,7622,3383,,945.0,1429.0,1246.0,1531.0,868.0,1030.0,434.0,113.0,26.0,3021.0,144.0,820.0,1859.0,198.0,5640.0,4179.0,365.0,3595.0,79.0,11.0,0.0,1121.0,2448.0,116.0,4577.0,813.0,37.0,1681.0,2918.0,1930.0,42.0,623.0,1679.0,3998.0,3997.0,1743.0
422,48397040401,10817,5329,,1995.0,2116.0,1345.0,1749.0,1628.0,1036.0,580.0,261.0,107.0,3133.0,185.0,682.0,2127.0,139.0,7402.0,5472.0,658.0,4737.0,23.0,0.0,89.0,1259.0,2521.0,1069.0,8523.0,792.0,53.0,223.0,7174.0,2338.0,65.0,1712.0,1266.0,4007.0,4008.0,1815.0
423,48113013623,6601,3618,,1218.0,597.0,1463.0,1504.0,869.0,463.0,316.0,157.0,14.0,3353.0,95.0,2213.0,1017.0,28.0,4991.0,4331.0,393.0,3772.0,120.0,46.0,27.0,1619.0,2278.0,68.0,2063.0,1351.0,0.0,376.0,1473.0,3321.0,124.0,472.0,1131.0,5943.0,1985.0,2092.0
424,48085031648,7336,3772,,780.0,1325.0,556.0,643.0,966.0,1717.0,800.0,451.0,98.0,2728.0,86.0,388.0,1354.0,900.0,5874.0,3633.0,487.0,3117.0,0.0,0.0,12.0,1293.0,1573.0,263.0,5067.0,508.0,46.0,1283.0,4937.0,305.0,0.0,531.0,2110.0,9973.0,7982.0,419.0
425,48113017605,3941,2295,,961.0,706.0,631.0,509.0,476.0,370.0,249.0,22.0,17.0,1038.0,82.0,605.0,346.0,5.0,2588.0,1622.0,134.0,1283.0,36.0,8.0,40.0,394.0,736.0,237.0,2327.0,1303.0,0.0,0.0,228.0,2398.0,54.0,570.0,161.0,3971.0,3972.0,1254.0
426,48113018126,7397,3771,,1517.0,1064.0,1108.0,828.0,1043.0,842.0,583.0,349.0,63.0,2160.0,69.0,635.0,1416.0,40.0,5226.0,3897.0,349.0,3065.0,103.0,12.0,27.0,1048.0,1916.0,243.0,4227.0,1213.0,14.0,312.0,2377.0,3473.0,24.0,770.0,587.0,9874.0,7896.0,1851.0
427,48257050400,7542,3465,,1271.0,951.0,924.0,1091.0,721.0,1154.0,703.0,521.0,206.0,2314.0,124.0,893.0,1211.0,86.0,5671.0,4040.0,509.0,3272.0,0.0,3.0,21.0,1841.0,1060.0,395.0,5713.0,621.0,180.0,87.0,4151.0,2226.0,164.0,1356.0,746.0,9868.0,9870.0,1859.0
428,48139060703,1946,980,,225.0,289.0,315.0,233.0,258.0,325.0,115.0,113.0,73.0,758.0,12.0,369.0,356.0,21.0,1534.0,1058.0,96.0,973.0,0.0,4.0,0.0,370.0,528.0,79.0,1671.0,158.0,4.0,49.0,1313.0,370.0,18.0,369.0,244.0,3976.0,3971.0,296.0
429,48439113513,6128,3212,,793.0,907.0,620.0,984.0,1031.0,796.0,492.0,416.0,89.0,2243.0,44.0,928.0,1194.0,77.0,4703.0,3431.0,270.0,2868.0,82.0,18.0,20.0,985.0,1813.0,190.0,4112.0,530.0,32.0,1065.0,3430.0,960.0,29.0,1134.0,1110.0,5939.0,5946.0,1006.0
430,48439104701,4560,2043,,864.0,743.0,854.0,736.0,461.0,502.0,231.0,102.0,67.0,1219.0,54.0,861.0,282.0,22.0,3269.0,1937.0,129.0,1692.0,18.0,11.0,11.0,711.0,850.0,171.0,3782.0,22.0,28.0,12.0,306.0,4220.0,151.0,794.0,76.0,7791.0,7796.0,1951.0
431,48121021727,4834,2487,,739.0,943.0,260.0,574.0,1140.0,733.0,242.0,145.0,58.0,1527.0,27.0,197.0,930.0,373.0,3464.0,2574.0,222.0,1976.0,0.0,6.0,7.0,727.0,1215.0,47.0,3525.0,168.0,0.0,1038.0,3245.0,318.0,26.0,343.0,1179.0,3993.0,3993.0,352.0
432,48113012208,2954,1485,,637.0,410.0,487.0,402.0,344.0,326.0,235.0,98.0,15.0,1078.0,286.0,649.0,143.0,0.0,2090.0,1353.0,123.0,952.0,101.0,43.0,15.0,373.0,578.0,160.0,976.0,990.0,0.0,0.0,160.0,1777.0,30.0,275.0,20.0,3964.0,0.0,1206.0
433,48113013606,6069,3191,,754.0,766.0,444.0,1258.0,927.0,895.0,559.0,375.0,91.0,2523.0,133.0,986.0,1094.0,310.0,4869.0,3587.0,387.0,3017.0,80.0,1.0,24.0,1275.0,1780.0,67.0,3094.0,984.0,0.0,159.0,2830.0,1809.0,0.0,587.0,1249.0,5933.0,5933.0,1540.0
434,48439111526,4394,2355,,583.0,599.0,674.0,654.0,500.0,631.0,409.0,267.0,77.0,1714.0,64.0,747.0,890.0,13.0,3345.0,2308.0,219.0,2009.0,0.0,65.0,11.0,734.0,1195.0,156.0,3223.0,629.0,11.0,167.0,2011.0,1503.0,16.0,716.0,367.0,5933.0,5931.0,964.0
435,48121020103,11718,5986,,1402.0,1747.0,1010.0,1361.0,2082.0,1704.0,1308.0,655.0,449.0,4087.0,159.0,1483.0,2284.0,161.0,9278.0,6129.0,510.0,5350.0,4.0,1.0,121.0,2545.0,2348.0,583.0,10859.0,38.0,172.0,31.0,9114.0,2092.0,163.0,2163.0,1107.0,11917.0,11917.0,2024.0
436,48113015401,6829,3464,,735.0,1094.0,1006.0,1153.0,889.0,791.0,602.0,434.0,125.0,2764.0,72.0,1011.0,1546.0,135.0,5610.0,4129.0,349.0,3563.0,12.0,29.0,233.0,1176.0,2600.0,61.0,4809.0,1515.0,66.0,134.0,3128.0,1985.0,0.0,800.0,1234.0,11900.0,9871.0,1752.0
437,48113019020,5016,2613,,309.0,644.0,686.0,698.0,775.0,900.0,553.0,321.0,130.0,2218.0,41.0,910.0,1203.0,64.0,4223.0,2926.0,235.0,2306.0,120.0,34.0,44.0,1116.0,1185.0,203.0,2158.0,598.0,8.0,1439.0,1854.0,611.0,117.0,523.0,1227.0,5955.0,5957.0,912.0
438,48113001002,1904,969,,222.0,80.0,522.0,330.0,255.0,158.0,172.0,108.0,57.0,896.0,62.0,224.0,508.0,102.0,1627.0,1224.0,50.0,946.0,29.0,6.0,25.0,512.0,465.0,29.0,1424.0,53.0,37.0,36.0,967.0,788.0,15.0,141.0,491.0,3901.0,3878.0,208.0
439,48085031637,6618,3198,,682.0,1048.0,426.0,548.0,1129.0,1488.0,905.0,299.0,93.0,2227.0,67.0,145.0,1347.0,668.0,5305.0,3618.0,256.0,2999.0,26.0,0.0,50.0,1072.0,1767.0,236.0,4879.0,125.0,26.0,1410.0,4699.0,281.0,0.0,374.0,1744.0,7974.0,7974.0,654.0
440,48085031313,13605,6781,,2577.0,2419.0,695.0,1919.0,2368.0,2018.0,915.0,507.0,187.0,3567.0,38.0,337.0,2079.0,1113.0,9554.0,6783.0,734.0,5360.0,93.0,35.0,78.0,1511.0,3485.0,570.0,8959.0,1122.0,72.0,3081.0,7387.0,1634.0,84.0,1115.0,2802.0,8017.0,8017.0,1288.0
441,48113017704,6358,3281,,1021.0,1095.0,1012.0,832.0,851.0,795.0,347.0,255.0,150.0,1813.0,123.0,1106.0,584.0,0.0,4529.0,2885.0,258.0,2288.0,19.0,0.0,111.0,791.0,1364.0,263.0,4853.0,1018.0,100.0,18.0,1545.0,3678.0,59.0,1258.0,241.0,7885.0,7859.0,2458.0
442,48439111513,4135,2112,,627.0,664.0,573.0,679.0,427.0,749.0,282.0,34.0,100.0,1266.0,0.0,444.0,812.0,10.0,3107.0,2139.0,227.0,1871.0,0.0,28.0,0.0,519.0,1226.0,154.0,1964.0,1364.0,4.0,336.0,1137.0,1147.0,12.0,728.0,454.0,3977.0,3977.0,641.0
443,48113019212,4097,1727,,1054.0,870.0,575.0,768.0,497.0,244.0,89.0,0.0,0.0,1156.0,72.0,955.0,129.0,0.0,2474.0,2126.0,78.0,1658.0,117.0,81.0,20.0,363.0,1370.0,143.0,584.0,74.0,59.0,0.0,102.0,3830.0,192.0,417.0,20.0,5923.0,0.0,2105.0
444,48113000100,4081,1933,,550.0,334.0,466.0,730.0,704.0,741.0,327.0,104.0,125.0,1892.0,96.0,347.0,787.0,662.0,3332.0,2526.0,209.0,2061.0,48.0,45.0,37.0,919.0,1193.0,79.0,3537.0,335.0,29.0,115.0,3117.0,440.0,17.0,246.0,1142.0,5875.0,5854.0,215.0
445,48231960200,2364,1193,,346.0,301.0,232.0,252.0,293.0,319.0,292.0,196.0,133.0,877.0,52.0,403.0,407.0,15.0,1828.0,991.0,78.0,894.0,0.0,0.0,0.0,239.0,551.0,104.0,2028.0,199.0,34.0,0.0,1982.0,105.0,8.0,627.0,201.0,3959.0,3964.0,377.0
446,48113007902,4970,2549,,538.0,273.0,588.0,873.0,704.0,794.0,508.0,178.0,514.0,2546.0,68.0,937.0,1323.0,218.0,4267.0,2907.0,309.0,2452.0,66.0,67.0,9.0,1049.0,1429.0,116.0,4378.0,405.0,25.0,37.0,4056.0,322.0,21.0,526.0,1701.0,9809.0,7831.0,347.0
447,48113007810,3973,1900,,595.0,307.0,701.0,640.0,586.0,447.0,499.0,167.0,31.0,1703.0,229.0,549.0,685.0,240.0,3212.0,2179.0,189.0,1707.0,79.0,119.0,36.0,691.0,1195.0,55.0,3034.0,647.0,0.0,246.0,2391.0,674.0,37.0,451.0,920.0,5935.0,5930.0,837.0
448,48439111542,6523,3360,,822.0,1212.0,935.0,768.0,1335.0,911.0,397.0,65.0,78.0,1904.0,7.0,468.0,1337.0,92.0,5082.0,3888.0,510.0,3513.0,10.0,10.0,52.0,1046.0,2156.0,383.0,2845.0,1990.0,10.0,742.0,1998.0,1729.0,46.0,925.0,893.0,3984.0,3984.0,698.0
449,48113018203,6635,3046,,1173.0,1202.0,1044.0,866.0,761.0,924.0,505.0,139.0,21.0,1745.0,63.0,663.0,971.0,48.0,4707.0,3380.0,242.0,2942.0,8.0,0.0,63.0,821.0,1870.0,322.0,2677.0,1931.0,54.0,473.0,580.0,3420.0,129.0,908.0,601.0,7921.0,7919.0,1461.0
450,48439113001,3208,1593,,262.0,159.0,576.0,449.0,454.0,637.0,303.0,209.0,159.0,1426.0,52.0,414.0,910.0,50.0,2851.0,2078.0,135.0,1766.0,0.0,0.0,0.0,575.0,1111.0,80.0,2202.0,368.0,0.0,207.0,1859.0,635.0,8.0,376.0,654.0,3958.0,3956.0,332.0
451,48439104202,3593,1469,,292.0,232.0,1103.0,541.0,322.0,498.0,380.0,116.0,109.0,1527.0,186.0,453.0,783.0,105.0,3165.0,1953.0,156.0,1493.0,35.0,0.0,0.0,894.0,571.0,63.0,3028.0,166.0,0.0,93.0,2885.0,409.0,10.0,289.0,962.0,7797.0,7787.0,270.0
452,48121021746,3504,1840,,349.0,528.0,391.0,230.0,501.0,829.0,417.0,214.0,45.0,1146.0,4.0,89.0,717.0,336.0,2852.0,1816.0,147.0,1495.0,0.0,60.0,23.0,484.0,937.0,157.0,3114.0,88.0,9.0,195.0,2795.0,346.0,0.0,260.0,876.0,3985.0,3985.0,107.0
453,48439123200,2701,1149,,303.0,135.0,833.0,451.0,366.0,303.0,154.0,87.0,69.0,1169.0,77.0,370.0,660.0,62.0,2360.0,1557.0,100.0,1345.0,21.0,54.0,22.0,639.0,665.0,138.0,1967.0,321.0,8.0,26.0,1240.0,1103.0,0.0,308.0,484.0,2004.0,1951.0,590.0
454,48113019202,5015,2483,,823.0,741.0,785.0,867.0,505.0,608.0,357.0,119.0,210.0,1831.0,159.0,764.0,801.0,107.0,3636.0,2515.0,247.0,1939.0,91.0,111.0,58.0,867.0,1221.0,111.0,3788.0,534.0,0.0,320.0,2318.0,1797.0,90.0,391.0,1012.0,9821.0,5878.0,1468.0
455,48085030530,6320,3218,,630.0,1203.0,377.0,520.0,1192.0,1092.0,657.0,367.0,282.0,2383.0,85.0,534.0,1573.0,191.0,4895.0,3341.0,473.0,2814.0,0.0,0.0,14.0,1006.0,1454.0,368.0,5675.0,152.0,0.0,292.0,5343.0,375.0,23.0,522.0,1494.0,3993.0,3991.0,462.0
456,48121021407,7165,4016,,949.0,1397.0,1003.0,1156.0,1123.0,797.0,421.0,260.0,59.0,2110.0,15.0,430.0,1541.0,124.0,5415.0,3977.0,375.0,3151.0,64.0,84.0,61.0,1242.0,1800.0,318.0,5951.0,637.0,25.0,191.0,4305.0,1807.0,76.0,1031.0,977.0,4008.0,4008.0,1278.0
457,48085031660,4674,2344,,666.0,405.0,937.0,1497.0,511.0,326.0,188.0,63.0,81.0,2107.0,91.0,524.0,1330.0,162.0,3635.0,2745.0,218.0,2236.0,37.0,69.0,33.0,1223.0,981.0,171.0,1659.0,471.0,13.0,2226.0,1368.0,343.0,19.0,365.0,1445.0,4006.0,2005.0,388.0
458,48113018206,4866,2231,,937.0,902.0,764.0,890.0,509.0,353.0,281.0,117.0,113.0,1218.0,83.0,724.0,411.0,0.0,3392.0,2096.0,72.0,1737.0,34.0,0.0,6.0,702.0,838.0,237.0,3249.0,175.0,67.0,10.0,797.0,3857.0,98.0,875.0,41.0,7830.0,7832.0,1832.0
459,48121021514,4456,2109,,684.0,606.0,309.0,464.0,727.0,874.0,530.0,170.0,92.0,1414.0,21.0,205.0,965.0,223.0,3440.0,2465.0,267.0,2021.0,10.0,0.0,10.0,729.0,1143.0,169.0,4243.0,73.0,21.0,0.0,3999.0,318.0,14.0,343.0,1163.0,3967.0,3967.0,281.0
460,48085031316,6772,3420,,889.0,1261.0,563.0,810.0,1435.0,1071.0,428.0,212.0,103.0,1988.0,43.0,234.0,1311.0,400.0,5042.0,3617.0,430.0,3085.0,34.0,0.0,19.0,778.0,2190.0,170.0,3227.0,749.0,0.0,2555.0,2724.0,599.0,78.0,723.0,1293.0,2003.0,2003.0,958.0
461,48121021739,3459,1652,,677.0,252.0,1122.0,581.0,299.0,333.0,149.0,38.0,8.0,1556.0,104.0,1063.0,389.0,0.0,2634.0,2090.0,149.0,1749.0,82.0,9.0,0.0,915.0,797.0,128.0,2088.0,661.0,0.0,185.0,1102.0,1479.0,84.0,790.0,410.0,3970.0,1985.0,1323.0
462,48121020800,5223,2785,,264.0,478.0,2607.0,434.0,438.0,515.0,167.0,194.0,126.0,2055.0,321.0,1060.0,657.0,17.0,4751.0,3527.0,367.0,2534.0,173.0,264.0,106.0,1940.0,945.0,192.0,3531.0,894.0,35.0,121.0,2427.0,1458.0,123.0,607.0,509.0,5953.0,5948.0,948.0
463,48439113912,6188,3050,,957.0,881.0,395.0,539.0,919.0,1124.0,578.0,451.0,344.0,2202.0,0.0,486.0,1101.0,615.0,4643.0,2870.0,253.0,2440.0,0.0,48.0,0.0,647.0,1587.0,254.0,5545.0,97.0,11.0,152.0,5286.0,371.0,0.0,521.0,1564.0,5981.0,5982.0,127.0
464,48113008801,2777,1381,,362.0,218.0,328.0,322.0,417.0,394.0,339.0,165.0,232.0,1024.0,196.0,529.0,284.0,15.0,2293.0,1192.0,80.0,932.0,70.0,6.0,0.0,273.0,663.0,72.0,649.0,1972.0,0.0,0.0,39.0,770.0,36.0,689.0,151.0,5866.0,5865.0,815.0
465,48439111548,7908,4231,,1197.0,1347.0,957.0,1374.0,1324.0,1088.0,505.0,81.0,35.0,2288.0,62.0,157.0,1837.0,232.0,5864.0,4699.0,551.0,4178.0,19.0,19.0,0.0,982.0,3094.0,140.0,2537.0,3085.0,0.0,1767.0,1673.0,1184.0,33.0,955.0,1372.0,4008.0,4008.0,750.0
466,48085030900,10540,5237,,1924.0,1376.0,1788.0,1483.0,1313.0,955.0,494.0,549.0,658.0,3029.0,275.0,1701.0,975.0,78.0,7693.0,4685.0,363.0,4071.0,71.0,68.0,89.0,1983.0,2111.0,205.0,8516.0,1461.0,21.0,15.0,2374.0,6591.0,355.0,2332.0,365.0,9900.0,9875.0,3437.0
467,48113018137,3850,1859,,712.0,293.0,581.0,620.0,575.0,572.0,347.0,121.0,29.0,1386.0,40.0,580.0,745.0,21.0,2981.0,2104.0,249.0,1763.0,83.0,0.0,27.0,481.0,1115.0,277.0,1834.0,825.0,13.0,866.0,1396.0,673.0,19.0,563.0,526.0,3979.0,4003.0,717.0
468,48113001502,3241,1581,,416.0,348.0,646.0,765.0,385.0,252.0,354.0,36.0,39.0,1363.0,140.0,719.0,458.0,46.0,2535.0,1890.0,150.0,1401.0,230.0,47.0,28.0,783.0,730.0,193.0,2400.0,637.0,0.0,41.0,701.0,1835.0,43.0,385.0,236.0,7814.0,5860.0,1094.0
469,48121021527,6435,3206,,1081.0,1255.0,245.0,1040.0,1455.0,705.0,331.0,170.0,153.0,1969.0,20.0,293.0,1078.0,578.0,4405.0,3110.0,260.0,2632.0,0.0,0.0,0.0,896.0,1358.0,378.0,5220.0,208.0,41.0,661.0,4919.0,491.0,43.0,318.0,1823.0,6015.0,4008.0,369.0
470,48439121904,4482,2243,,857.0,839.0,738.0,821.0,527.0,346.0,136.0,123.0,95.0,1490.0,207.0,861.0,413.0,9.0,3096.0,2278.0,151.0,1954.0,0.0,34.0,8.0,1053.0,790.0,153.0,3332.0,842.0,5.0,53.0,557.0,2922.0,72.0,746.0,90.0,5916.0,3928.0,1512.0
471,48113013722,4062,2272,,385.0,272.0,789.0,796.0,654.0,573.0,404.0,101.0,88.0,1940.0,64.0,707.0,1118.0,51.0,3569.0,2825.0,420.0,2448.0,60.0,104.0,0.0,847.0,1666.0,99.0,2733.0,684.0,36.0,416.0,1792.0,1051.0,61.0,674.0,887.0,3974.0,1984.0,781.0
472,48113013200,6353,3240,,644.0,298.0,920.0,742.0,499.0,805.0,1013.0,749.0,683.0,3390.0,135.0,994.0,1500.0,761.0,5551.0,3310.0,453.0,2651.0,67.0,152.0,20.0,1542.0,1296.0,52.0,5587.0,263.0,0.0,414.0,5071.0,516.0,83.0,460.0,1890.0,7949.0,5957.0,324.0
473,48113006302,4526,2289,,718.0,800.0,652.0,765.0,610.0,479.0,368.0,82.0,52.0,1360.0,53.0,631.0,662.0,14.0,3331.0,2507.0,128.0,2038.0,48.0,50.0,0.0,688.0,1260.0,188.0,4093.0,74.0,7.0,32.0,728.0,3685.0,159.0,676.0,201.0,5848.0,5852.0,1359.0
474,48113019206,6521,3244,,538.0,697.0,1935.0,843.0,543.0,786.0,271.0,437.0,471.0,2676.0,488.0,935.0,1221.0,32.0,5718.0,3234.0,396.0,2493.0,4.0,234.0,161.0,1218.0,1540.0,134.0,4717.0,300.0,88.0,899.0,3809.0,1298.0,0.0,682.0,1173.0,7894.0,7863.0,1143.0
475,48367140705,7730,3754,,1144.0,863.0,637.0,1021.0,917.0,1312.0,1119.0,558.0,159.0,3042.0,128.0,911.0,1723.0,280.0,6026.0,4083.0,369.0,3654.0,0.0,4.0,20.0,1281.0,2123.0,274.0,7320.0,27.0,106.0,127.0,6797.0,733.0,37.0,929.0,1468.0,3987.0,3987.0,860.0
476,48113019213,3161,1534,,512.0,398.0,458.0,629.0,193.0,183.0,305.0,305.0,178.0,1401.0,240.0,1027.0,134.0,0.0,2354.0,1353.0,91.0,889.0,171.0,79.0,20.0,359.0,687.0,113.0,806.0,553.0,0.0,131.0,671.0,1713.0,38.0,601.0,238.0,3959.0,1985.0,1123.0
477,48113016409,3454,1871,,264.0,575.0,374.0,337.0,672.0,596.0,385.0,167.0,84.0,1207.0,10.0,197.0,858.0,142.0,2866.0,2022.0,184.0,1764.0,0.0,0.0,26.0,535.0,1113.0,142.0,2025.0,744.0,20.0,373.0,1144.0,1206.0,7.0,583.0,643.0,3983.0,3983.0,501.0
478,48121021631,5617,2889,,767.0,759.0,468.0,596.0,1101.0,978.0,524.0,330.0,94.0,1863.0,9.0,244.0,1330.0,280.0,4331.0,3304.0,511.0,2783.0,66.0,12.0,30.0,649.0,2077.0,165.0,3441.0,781.0,26.0,1169.0,2683.0,810.0,76.0,471.0,1325.0,1984.0,1984.0,301.0
479,48367140601,6803,3163,,690.0,995.0,479.0,767.0,1041.0,995.0,1012.0,585.0,239.0,2711.0,128.0,835.0,1636.0,112.0,5437.0,3500.0,396.0,2808.0,0.0,34.0,0.0,971.0,1465.0,406.0,6643.0,53.0,0.0,0.0,6340.0,337.0,57.0,1466.0,1001.0,7963.0,7963.0,800.0
